num_of_users,all,core:0,core:1,core:2,core:3,core:4,core:5,core:6,core:7,core:8,core:9,core:10,core:11,core:12,core:13,core:14,core:15,core:16,core:17,core:18,core:19,core:20,core:21,core:22,core:23
100,29.57,28.26,28.78,27.89,30.04,28.82,31.49,29.31,29.88,29.50,29.57,28.52,30.09,28.45,30.52,29.58,30.07,30.44,30.16,29.28,28.66,30.87,29.89,29.60,29.99
