Responsetime
23.0
30.0
21.0
23.0
32.0
51.0
28.0
29.0
43.0
55.0
78.0
85.0
91.0
105.0
121.0
129.0
140.0
156.0
164.0
168.0
184.0
149.0
29.0
34.0
38.0
44.0
67.0
78.0
81.0
85.0
107.0
122.0
123.0
132.0
142.0
147.0
170.0
173.0
175.0
193.0
205.0
186.0
220.0
174.0
215.0
183.0
190.0
182.0
181.0
178.0
225.0
48.0
63.0
66.0
86.0
94.0
96.0
114.0
22.0
21.0
23.0
32.0
56.0
63.0
67.0
84.0
96.0
111.0
117.0
135.0
139.0
154.0
170.0
178.0
179.0
181.0
214.0
171.0
237.0
244.0
208.0
213.0
234.0
240.0
236.0
256.0
241.0
233.0
245.0
245.0
56.0
72.0
80.0
84.0
104.0
108.0
126.0
131.0
132.0
146.0
167.0
170.0
190.0
190.0
206.0
213.0
219.0
230.0
230.0
231.0
231.0
237.0
220.0
255.0
29.0
36.0
42.0
58.0
71.0
77.0
96.0
74.0
95.0
83.0
70.0
92.0
95.0
82.0
36.0
36.0
60.0
60.0
83.0
92.0
112.0
114.0
135.0
139.0
167.0
175.0
179.0
182.0
211.0
214.0
218.0
235.0
254.0
258.0
283.0
290.0
283.0
299.0
295.0
293.0
304.0
303.0
307.0
310.0
298.0
304.0
91.0
91.0
103.0
106.0
132.0
139.0
145.0
167.0
183.0
191.0
19.0
25.0
47.0
51.0
51.0
54.0
49.0
56.0
50.0
46.0
56.0
57.0
58.0
74.0
30.0
52.0
49.0
67.0
53.0
53.0
51.0
54.0
41.0
62.0
45.0
58.0
58.0
75.0
31.0
48.0
56.0
59.0
84.0
91.0
103.0
89.0
109.0
117.0
133.0
145.0
161.0
166.0
172.0
197.0
217.0
218.0
193.0
212.0
215.0
192.0
230.0
220.0
192.0
219.0
189.0
46.0
224.0
52.0
44.0
70.0
57.0
54.0
57.0
53.0
67.0
44.0
47.0
62.0
62.0
29.0
32.0
29.0
27.0
43.0
42.0
51.0
31.0
52.0
55.0
54.0
55.0
27.0
38.0
25.0
29.0
30.0
39.0
52.0
46.0
50.0
54.0
54.0
66.0
25.0
48.0
