Responsetime
22.0
28.0
20.0
22.0
32.0
52.0
27.0
29.0
42.0
55.0
58.0
51.0
70.0
56.0
43.0
43.0
49.0
51.0
35.0
48.0
52.0
43.0
28.0
33.0
37.0
43.0
35.0
48.0
46.0
48.0
44.0
45.0
51.0
47.0
23.0
43.0
42.0
54.0
33.0
47.0
35.0
38.0
48.0
29.0
48.0
29.0
52.0
38.0
31.0
63.0
82.0
47.0
52.0
54.0
64.0
47.0
31.0
52.0
21.0
20.0
22.0
31.0
40.0
42.0
46.0
28.0
65.0
48.0
51.0
52.0
43.0
43.0
36.0
61.0
25.0
43.0
43.0
40.0
60.0
71.0
45.0
43.0
47.0
41.0
40.0
59.0
47.0
40.0
48.0
52.0
48.0
55.0
52.0
47.0
47.0
36.0
43.0
51.0
30.0
39.0
36.0
44.0
43.0
57.0
35.0
45.0
29.0
51.0
44.0
41.0
54.0
47.0
37.0
59.0
30.0
34.0
39.0
55.0
44.0
47.0
66.0
48.0
56.0
51.0
47.0
59.0
43.0
44.0
37.0
37.0
59.0
59.0
44.0
53.0
52.0
55.0
44.0
57.0
52.0
64.0
40.0
47.0
31.0
39.0
51.0
52.0
43.0
39.0
68.0
56.0
47.0
63.0
55.0
51.0
52.0
43.0
52.0
59.0
52.0
48.0
51.0
55.0
47.0
58.0
39.0
47.0
42.0
60.0
52.0
51.0
19.0
26.0
47.0
51.0
50.0
52.0
43.0
55.0
49.0
45.0
55.0
57.0
51.0
47.0
29.0
51.0
49.0
66.0
47.0
43.0
48.0
51.0
39.0
56.0
44.0
57.0
56.0
55.0
33.0
46.0
55.0
59.0
50.0
43.0
47.0
51.0
47.0
48.0
51.0
56.0
44.0
55.0
39.0
52.0
55.0
56.0
56.0
51.0
43.0
39.0
59.0
51.0
35.0
43.0
39.0
45.0
59.0
51.0
44.0
50.0
56.0
53.0
54.0
41.0
64.0
44.0
47.0
62.0
47.0
29.0
31.0
28.0
26.0
42.0
41.0
51.0
31.0
51.0
55.0
52.0
48.0
26.0
38.0
25.0
30.0
28.0
38.0
52.0
45.0
48.0
53.0
54.0
64.0
25.0
46.0
50.0
54.0
40.0
64.0
52.0
62.0
43.0
53.0
52.0
48.0
39.0
53.0
41.0
47.0
35.0
54.0
44.0
55.0
47.0
51.0
48.0
56.0
53.0
48.0
51.0
7508.0
42.0
51.0
39.0
63.0
58.0
55.0
48.0
53.0
8855.0
31.0
36.0
38.0
51.0
55.0
38.0
43.0
43.0
43.0
51.0
52.0
40.0
54.0
50.0
45.0
50.0
45.0
8120.0
27.0
28.0
54.0
55.0
67.0
52.0
59.0
55.0
64.0
47.0
53.0
57.0
54.0
45.0
58.0
59.0
9369.0
63.0
67.0
9449.0
9508.0
9570.0
43.0
51.0
54.0
59.0
59.0
63.0
67.0
67.0
65.0
54.0
43.0
48.0
43.0
45.0
46.0
45.0
50.0
49.0
63.0
41.0
9662.0
57.0
49.0
9822.0
9824.0
43.0
48.0
55.0
46.0
46.0
46.0
61.0
58.0
64.0
57.0
42.0
9991.0
58.0
37.0
50.0
54.0
49.0
69.0
10198.0
31.0
54.0
59.0
63.0
46.0
49.0
33.0
39.0
53.0
56.0
9309.0
9336.0
42.0
49.0
19.0
10374.0
62.0
9375.0
37.0
65.0
26.0
38.0
10422.0
60.0
10449.0
10513.0
10550.0
9564.0
29.0
48.0
50.0
54.0
45.0
37.0
50.0
47.0
45.0
64.0
57.0
42.0
84.0
53.0
42.0
30.0
59.0
10667.0
10676.0
57.0
31.0
44.0
42.0
36.0
26.0
47.0
69.0
48.0
20.0
24.0
9794.0
9861.0
9865.0
10897.0
8872.0
17.0
20.0
20.0
19.0
19.0
18.0
18.0
22.0
18.0
9985.0
9983.0
17.0
23.0
20.0
20.0
19.0
18.0
19.0
10037.0
21.0
10235.0
10239.0
9223.0
17.0
18.0
19.0
19.0
18.0
9258.0
10274.0
19.0
18.0
18.0
9280.0
18.0
19.0
18.0
18.0
22.0
18.0
19.0
20.0
18.0
18.0
20.0
19.0
17.0
16.0
17.0
17.0
18.0
10421.0
10414.0
19.0
9426.0
10466.0
18.0
19.0
19.0
19.0
20.0
20.0
21.0
17.0
19.0
18.0
18.0
18.0
17.0
17.0
17.0
19.0
20.0
20.0
19.0
17.0
17.0
18.0
17.0
18.0
18.0
9683.0
17.0
19.0
18.0
16.0
17.0
18.0
9697.0
17.0
18.0
18.0
19.0
19.0
9778.0
19.0
19.0
21.0
22.0
22.0
23.0
26.0
21.0
18.0
20.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
23.0
19.0
18.0
21.0
17.0
17.0
19.0
17.0
19.0
20.0
20.0
20.0
21.0
22.0
22.0
25.0
23.0
20.0
18.0
18.0
18.0
19.0
19.0
19.0
19.0
18.0
19.0
18.0
19.0
19.0
20.0
18.0
19.0
18.0
19.0
18.0
18.0
21.0
17.0
18.0
19.0
19.0
21.0
21.0
22.0
22.0
22.0
23.0
23.0
25.0
19.0
19.0
19.0
17.0
18.0
20.0
19.0
18.0
20.0
17.0
19.0
19.0
20.0
19.0
18.0
19.0
20.0
18.0
19.0
19.0
19.0
21.0
20.0
18.0
18.0
18.0
20.0
19.0
17.0
17.0
19.0
19.0
20.0
20.0
21.0
22.0
22.0
22.0
22.0
22.0
24.0
22.0
21.0
18.0
19.0
19.0
19.0
19.0
21.0
18.0
20.0
18.0
20.0
20.0
18.0
20.0
20.0
19.0
21.0
21.0
22.0
23.0
23.0
23.0
25.0
25.0
26.0
27.0
21.0
21.0
19.0
19.0
19.0
18.0
17.0
18.0
19.0
20.0
19.0
19.0
20.0
20.0
20.0
19.0
18.0
19.0
21.0
21.0
18.0
19.0
19.0
19.0
21.0
22.0
22.0
22.0
21.0
21.0
21.0
20.0
23.0
21.0
22.0
20.0
20.0
18.0
20.0
19.0
19.0
21.0
19.0
19.0
18.0
19.0
19.0
18.0
19.0
18.0
19.0
18.0
18.0
18.0
23.0
18.0
19.0
18.0
19.0
18.0
19.0
18.0
20.0
19.0
20.0
18.0
23.0
21.0
23.0
20.0
20.0
21.0
21.0
21.0
23.0
20.0
22.0
19.0
18.0
17.0
19.0
19.0
20.0
17.0
19.0
20.0
19.0
17.0
19.0
20.0
22.0
20.0
19.0
21.0
22.0
20.0
21.0
21.0
20.0
22.0
21.0
22.0
22.0
19.0
20.0
19.0
18.0
18.0
19.0
19.0
20.0
21.0
19.0
19.0
21.0
18.0
18.0
19.0
20.0
21.0
18.0
19.0
19.0
20.0
22.0
21.0
22.0
25.0
22.0
21.0
22.0
22.0
22.0
23.0
25.0
21.0
21.0
19.0
19.0
18.0
18.0
19.0
18.0
18.0
18.0
18.0
