Responsetime
23.0
23.0
23.0
23.0
21.0
22.0
23.0
22.0
21.0
22.0
22.0
23.0
22.0
22.0
22.0
22.0
19.0
19.0
20.0
20.0
22.0
22.0
22.0
23.0
22.0
23.0
24.0
23.0
19.0
19.0
20.0
21.0
19.0
19.0
19.0
20.0
21.0
22.0
22.0
23.0
23.0
23.0
22.0
23.0
22.0
27.0
27.0
28.0
19.0
19.0
20.0
17.0
18.0
18.0
19.0
21.0
20.0
21.0
22.0
22.0
22.0
23.0
23.0
22.0
20.0
19.0
22.0
23.0
21.0
20.0
20.0
20.0
19.0
20.0
20.0
20.0
22.0
22.0
23.0
24.0
24.0
23.0
22.0
23.0
23.0
26.0
22.0
23.0
25.0
20.0
21.0
20.0
20.0
21.0
19.0
19.0
22.0
22.0
22.0
22.0
22.0
22.0
22.0
22.0
24.0
23.0
24.0
26.0
27.0
18.0
21.0
19.0
20.0
20.0
20.0
20.0
21.0
22.0
21.0
23.0
22.0
22.0
22.0
22.0
23.0
41.0
36.0
41.0
38.0
39.0
55.0
56.0
55.0
56.0
56.0
72.0
21.0
22.0
22.0
23.0
22.0
22.0
23.0
23.0
24.0
40.0
41.0
42.0
42.0
43.0
58.0
58.0
60.0
61.0
62.0
75.0
21.0
22.0
22.0
23.0
23.0
23.0
23.0
23.0
24.0
41.0
42.0
42.0
43.0
43.0
58.0
60.0
61.0
62.0
64.0
71.0
21.0
22.0
22.0
23.0
22.0
22.0
23.0
23.0
24.0
41.0
42.0
43.0
43.0
43.0
60.0
61.0
60.0
61.0
63.0
64.0
22.0
22.0
23.0
23.0
22.0
23.0
23.0
24.0
24.0
41.0
42.0
43.0
43.0
45.0
58.0
59.0
59.0
61.0
62.0
77.0
21.0
22.0
22.0
23.0
23.0
23.0
22.0
23.0
23.0
37.0
37.0
37.0
40.0
44.0
56.0
56.0
57.0
58.0
62.0
73.0
21.0
22.0
23.0
23.0
22.0
23.0
21.0
23.0
22.0
39.0
40.0
40.0
42.0
43.0
58.0
58.0
60.0
61.0
62.0
66.0
21.0
22.0
22.0
23.0
23.0
22.0
22.0
22.0
22.0
23.0
23.0
22.0
22.0
21.0
23.0
22.0
26.0
27.0
27.0
24.0
21.0
22.0
20.0
22.0
22.0
23.0
22.0
23.0
22.0
21.0
23.0
22.0
24.0
24.0
22.0
22.0
26.0
26.0
25.0
24.0
21.0
21.0
22.0
22.0
23.0
22.0
21.0
22.0
24.0
27.0
25.0
21.0
23.0
25.0
25.0
23.0
24.0
23.0
26.0
27.0
21.0
22.0
23.0
23.0
22.0
23.0
23.0
22.0
22.0
22.0
23.0
25.0
23.0
23.0
21.0
24.0
25.0
25.0
24.0
24.0
22.0
21.0
22.0
22.0
23.0
24.0
24.0
22.0
23.0
23.0
24.0
23.0
25.0
25.0
22.0
25.0
25.0
29.0
28.0
26.0
22.0
22.0
22.0
24.0
23.0
23.0
23.0
23.0
23.0
41.0
41.0
43.0
45.0
45.0
59.0
61.0
63.0
63.0
63.0
76.0
21.0
23.0
23.0
23.0
22.0
22.0
23.0
23.0
24.0
41.0
42.0
42.0
43.0
45.0
59.0
61.0
61.0
62.0
63.0
75.0
21.0
23.0
22.0
24.0
21.0
22.0
22.0
23.0
24.0
39.0
39.0
39.0
40.0
43.0
46.0
48.0
48.0
48.0
52.0
55.0
21.0
21.0
22.0
23.0
23.0
24.0
24.0
24.0
25.0
43.0
41.0
44.0
42.0
42.0
59.0
59.0
60.0
60.0
58.0
67.0
24.0
22.0
24.0
25.0
23.0
21.0
22.0
23.0
24.0
29.0
20.0
21.0
20.0
21.0
29.0
30.0
30.0
31.0
31.0
27.0
20.0
23.0
23.0
23.0
22.0
23.0
23.0
22.0
24.0
36.0
39.0
36.0
37.0
40.0
26.0
27.0
27.0
27.0
28.0
42.0
21.0
22.0
23.0
23.0
23.0
22.0
22.0
23.0
24.0
26.0
27.0
31.0
31.0
32.0
28.0
29.0
33.0
34.0
35.0
29.0
22.0
22.0
22.0
23.0
22.0
22.0
23.0
23.0
22.0
23.0
24.0
22.0
22.0
23.0
25.0
25.0
25.0
23.0
25.0
25.0
21.0
21.0
22.0
23.0
22.0
22.0
23.0
22.0
24.0
39.0
23.0
23.0
22.0
23.0
23.0
40.0
19.0
22.0
21.0
21.0
26.0
21.0
22.0
22.0
22.0
24.0
23.0
40.0
19.0
20.0
21.0
21.0
21.0
29.0
19.0
18.0
20.0
20.0
20.0
21.0
22.0
23.0
23.0
24.0
23.0
40.0
20.0
20.0
22.0
21.0
21.0
29.0
31.0
21.0
18.0
21.0
23.0
25.0
25.0
19.0
20.0
20.0
21.0
21.0
22.0
22.0
23.0
23.0
24.0
37.0
20.0
20.0
21.0
22.0
23.0
22.0
19.0
20.0
22.0
21.0
22.0
22.0
29.0
40.0
30.0
30.0
28.0
42.0
31.0
31.0
27.0
27.0
42.0
22.0
22.0
21.0
22.0
23.0
23.0
22.0
21.0
21.0
20.0
21.0
24.0
24.0
20.0
19.0
20.0
21.0
22.0
21.0
20.0
19.0
20.0
18.0
20.0
20.0
20.0
21.0
21.0
21.0
33.0
22.0
22.0
23.0
20.0
22.0
22.0
24.0
28.0
25.0
26.0
25.0
26.0
29.0
20.0
20.0
19.0
21.0
20.0
22.0
19.0
21.0
19.0
21.0
18.0
19.0
20.0
21.0
21.0
22.0
18.0
22.0
21.0
20.0
20.0
22.0
23.0
22.0
21.0
22.0
21.0
18.0
20.0
21.0
19.0
18.0
19.0
19.0
21.0
21.0
23.0
28.0
24.0
24.0
18.0
19.0
20.0
20.0
20.0
20.0
23.0
21.0
23.0
22.0
19.0
21.0
22.0
24.0
24.0
25.0
23.0
23.0
24.0
25.0
20.0
21.0
20.0
21.0
22.0
22.0
22.0
19.0
21.0
18.0
20.0
19.0
20.0
20.0
18.0
20.0
20.0
21.0
22.0
22.0
20.0
20.0
21.0
23.0
19.0
20.0
18.0
22.0
22.0
24.0
18.0
19.0
20.0
22.0
21.0
21.0
19.0
18.0
18.0
18.0
20.0
19.0
20.0
21.0
21.0
21.0
29.0
22.0
21.0
21.0
21.0
23.0
23.0
23.0
23.0
24.0
25.0
40.0
41.0
43.0
44.0
44.0
58.0
58.0
61.0
62.0
64.0
75.0
77.0
78.0
82.0
71.0
76.0
75.0
71.0
69.0
69.0
21.0
22.0
22.0
22.0
23.0
24.0
38.0
41.0
39.0
39.0
42.0
55.0
56.0
57.0
59.0
62.0
72.0
75.0
75.0
79.0
81.0
91.0
92.0
95.0
98.0
92.0
101.0
95.0
96.0
99.0
32.0
22.0
22.0
22.0
23.0
24.0
40.0
41.0
40.0
41.0
44.0
57.0
59.0
60.0
60.0
62.0
76.0
76.0
77.0
78.0
82.0
92.0
94.0
94.0
97.0
100.0
110.0
111.0
112.0
115.0
117.0
21.0
22.0
23.0
23.0
23.0
34.0
34.0
36.0
35.0
36.0
29.0
32.0
28.0
29.0
30.0
34.0
33.0
33.0
35.0
36.0
34.0
37.0
38.0
39.0
37.0
32.0
29.0
33.0
33.0
34.0
23.0
22.0
21.0
22.0
23.0
38.0
39.0
42.0
42.0
43.0
43.0
45.0
48.0
49.0
49.0
52.0
48.0
50.0
50.0
51.0
40.0
55.0
44.0
45.0
45.0
55.0
19.0
19.0
19.0
19.0
23.0
24.0
23.0
24.0
25.0
34.0
34.0
20.0
21.0
21.0
21.0
20.0
19.0
21.0
22.0
28.0
29.0
36.0
39.0
40.0
46.0
47.0
51.0
53.0
53.0
55.0
62.0
64.0
62.0
63.0
22.0
23.0
24.0
23.0
24.0
40.0
41.0
36.0
36.0
40.0
20.0
20.0
21.0
20.0
21.0
23.0
24.0
21.0
21.0
21.0
21.0
23.0
20.0
24.0
23.0
20.0
23.0
20.0
21.0
22.0
24.0
23.0
24.0
24.0
25.0
41.0
43.0
43.0
44.0
45.0
53.0
43.0
49.0
47.0
46.0
45.0
46.0
47.0
47.0
49.0
51.0
49.0
47.0
49.0
48.0
53.0
45.0
47.0
48.0
48.0
22.0
23.0
24.0
24.0
25.0
40.0
41.0
43.0
44.0
46.0
58.0
58.0
60.0
58.0
63.0
59.0
60.0
62.0
53.0
57.0
58.0
62.0
60.0
60.0
65.0
58.0
60.0
59.0
60.0
63.0
22.0
23.0
22.0
23.0
24.0
29.0
24.0
24.0
27.0
26.0
24.0
24.0
25.0
27.0
27.0
29.0
27.0
29.0
23.0
32.0
30.0
29.0
29.0
26.0
33.0
24.0
24.0
26.0
27.0
28.0
22.0
22.0
23.0
23.0
22.0
21.0
28.0
23.0
24.0
25.0
25.0
27.0
27.0
27.0
27.0
20.0
22.0
22.0
26.0
26.0
24.0
25.0
25.0
28.0
29.0
23.0
26.0
25.0
29.0
30.0
21.0
23.0
22.0
23.0
23.0
29.0
30.0
28.0
32.0
29.0
29.0
29.0
28.0
29.0
32.0
29.0
28.0
29.0
29.0
27.0
31.0
30.0
27.0
32.0
30.0
28.0
27.0
28.0
25.0
27.0
23.0
24.0
23.0
23.0
24.0
28.0
24.0
24.0
25.0
25.0
29.0
24.0
25.0
26.0
27.0
23.0
26.0
27.0
28.0
29.0
27.0
31.0
32.0
31.0
31.0
26.0
27.0
28.0
29.0
29.0
23.0
23.0
24.0
24.0
24.0
41.0
41.0
42.0
41.0
43.0
57.0
59.0
52.0
61.0
53.0
62.0
62.0
61.0
64.0
61.0
63.0
57.0
58.0
59.0
62.0
63.0
58.0
61.0
59.0
57.0
22.0
22.0
23.0
24.0
24.0
41.0
42.0
42.0
43.0
44.0
59.0
60.0
61.0
62.0
63.0
78.0
80.0
79.0
81.0
83.0
96.0
96.0
98.0
100.0
102.0
114.0
115.0
112.0
113.0
114.0
22.0
22.0
22.0
23.0
23.0
24.0
28.0
30.0
29.0
31.0
19.0
26.0
29.0
28.0
29.0
19.0
20.0
19.0
21.0
22.0
34.0
32.0
34.0
31.0
34.0
30.0
31.0
29.0
33.0
32.0
23.0
22.0
23.0
24.0
24.0
40.0
41.0
42.0
43.0
42.0
57.0
59.0
50.0
51.0
52.0
45.0
47.0
48.0
48.0
49.0
46.0
47.0
47.0
46.0
47.0
46.0
49.0
50.0
52.0
54.0
21.0
22.0
21.0
23.0
23.0
23.0
20.0
25.0
20.0
22.0
27.0
25.0
26.0
26.0
29.0
24.0
24.0
24.0
25.0
