Responsetime
21.0
23.0
24.0
28.0
35.0
40.0
30.0
33.0
43.0
36.0
23.0
45.0
40.0
26.0
36.0
28.0
55.0
52.0
63.0
36.0
57.0
46.0
20.0
19.0
21.0
28.0
44.0
41.0
28.0
43.0
59.0
43.0
26.0
45.0
39.0
23.0
44.0
53.0
56.0
48.0
55.0
43.0
50.0
43.0
19.0
31.0
27.0
24.0
19.0
33.0
27.0
23.0
26.0
19.0
35.0
22.0
22.0
21.0
26.0
19.0
24.0
20.0
19.0
27.0
20.0
27.0
26.0
26.0
21.0
27.0
20.0
18.0
39.0
27.0
22.0
26.0
19.0
18.0
23.0
18.0
23.0
40.0
18.0
24.0
31.0
18.0
28.0
22.0
21.0
22.0
18.0
22.0
25.0
21.0
25.0
28.0
29.0
22.0
30.0
22.0
27.0
31.0
18.0
29.0
18.0
27.0
26.0
23.0
25.0
21.0
25.0
24.0
25.0
21.0
20.0
31.0
24.0
18.0
19.0
21.0
22.0
26.0
26.0
18.0
32.0
18.0
28.0
18.0
29.0
20.0
22.0
20.0
25.0
18.0
38.0
20.0
21.0
21.0
22.0
18.0
20.0
29.0
29.0
24.0
25.0
20.0
20.0
18.0
23.0
20.0
26.0
31.0
31.0
26.0
32.0
20.0
30.0
33.0
18.0
18.0
28.0
24.0
19.0
35.0
30.0
32.0
25.0
29.0
21.0
24.0
18.0
18.0
30.0
23.0
20.0
26.0
20.0
22.0
21.0
24.0
26.0
26.0
18.0
21.0
20.0
23.0
22.0
18.0
20.0
19.0
22.0
31.0
18.0
28.0
19.0
25.0
19.0
19.0
20.0
4950.0
20.0
19.0
19.0
19.0
20.0
20.0
19.0
21.0
21.0
22.0
23.0
22.0
20.0
35.0
22.0
23.0
22.0
20.0
19.0
5192.0
20.0
5241.0
22.0
29.0
21.0
22.0
35.0
25.0
5388.0
27.0
20.0
19.0
23.0
25.0
23.0
22.0
19.0
20.0
19.0
27.0
24.0
30.0
32.0
23.0
22.0
31.0
33.0
20.0
23.0
23.0
23.0
24.0
24.0
24.0
25.0
24.0
20.0
21.0
5490.0
24.0
19.0
21.0
5523.0
20.0
20.0
18.0
5571.0
5615.0
5668.0
5675.0
5690.0
19.0
19.0
20.0
20.0
20.0
20.0
21.0
21.0
22.0
23.0
19.0
18.0
18.0
5730.0
17.0
18.0
5747.0
5749.0
19.0
17.0
18.0
4790.0
4804.0
5794.0
5859.0
5864.0
4908.0
21.0
17.0
20.0
19.0
17.0
19.0
20.0
18.0
19.0
19.0
19.0
20.0
20.0
19.0
19.0
20.0
20.0
17.0
17.0
19.0
17.0
19.0
5301.0
