Responsetime
21.0
24.0
25.0
27.0
36.0
41.0
54.0
63.0
78.0
87.0
95.0
101.0
124.0
128.0
128.0
153.0
163.0
184.0
206.0
180.0
198.0
223.0
22.0
20.0
22.0
50.0
60.0
62.0
78.0
104.0
118.0
121.0
146.0
149.0
156.0
178.0
190.0
199.0
234.0
238.0
254.0
281.0
284.0
296.0
285.0
311.0
283.0
298.0
279.0
293.0
283.0
150.0
150.0
172.0
172.0
172.0
194.0
194.0
201.0
214.0
207.0
20.0
20.0
25.0
37.0
44.0
53.0
62.0
62.0
79.0
84.0
97.0
101.0
111.0
122.0
123.0
130.0
141.0
144.0
101.0
164.0
170.0
118.0
123.0
105.0
99.0
108.0
20.0
22.0
21.0
41.0
45.0
48.0
63.0
72.0
73.0
91.0
94.0
103.0
84.0
111.0
102.0
90.0
93.0
79.0
100.0
98.0
84.0
92.0
92.0
87.0
94.0
79.0
84.0
80.0
102.0
89.0
92.0
19.0
20.0
21.0
26.0
27.0
33.0
43.0
42.0
60.0
60.0
70.0
79.0
81.0
90.0
101.0
104.0
114.0
120.0
123.0
134.0
140.0
141.0
161.0
161.0
168.0
185.0
186.0
182.0
189.0
171.0
193.0
174.0
180.0
197.0
192.0
182.0
189.0
205.0
190.0
195.0
27.0
31.0
34.0
50.0
55.0
67.0
76.0
88.0
89.0
95.0
108.0
111.0
110.0
95.0
120.0
103.0
104.0
103.0
97.0
106.0
97.0
85.0
105.0
105.0
98.0
89.0
89.0
102.0
88.0
94.0
88.0
20.0
20.0
35.0
39.0
48.0
58.0
61.0
70.0
78.0
82.0
4952.0
21.0
20.0
20.0
20.0
21.0
20.0
20.0
22.0
21.0
21.0
21.0
23.0
20.0
36.0
22.0
21.0
23.0
21.0
21.0
5193.0
21.0
5242.0
23.0
33.0
34.0
35.0
38.0
38.0
5389.0
51.0
52.0
56.0
56.0
59.0
60.0
66.0
69.0
77.0
78.0
80.0
85.0
85.0
90.0
91.0
63.0
88.0
87.0
30.0
68.0
39.0
41.0
40.0
47.0
36.0
40.0
30.0
22.0
21.0
5490.0
25.0
20.0
22.0
5524.0
21.0
21.0
19.0
5573.0
5616.0
5669.0
5676.0
5691.0
21.0
20.0
20.0
22.0
21.0
21.0
21.0
22.0
23.0
24.0
20.0
18.0
20.0
5732.0
17.0
19.0
5749.0
5750.0
19.0
18.0
18.0
4792.0
4805.0
5794.0
5860.0
5865.0
4909.0
22.0
19.0
21.0
19.0
18.0
20.0
22.0
19.0
20.0
20.0
21.0
21.0
21.0
20.0
21.0
21.0
21.0
18.0
18.0
20.0
18.0
20.0
5302.0
21.0
22.0
21.0
23.0
21.0
22.0
22.0
22.0
18.0
22.0
19.0
20.0
19.0
20.0
21.0
21.0
21.0
21.0
20.0
23.0
20.0
20.0
21.0
18.0
18.0
18.0
18.0
18.0
18.0
19.0
20.0
17.0
18.0
19.0
19.0
17.0
17.0
19.0
19.0
19.0
19.0
18.0
19.0
19.0
19.0
21.0
22.0
21.0
23.0
23.0
24.0
24.0
21.0
24.0
22.0
21.0
21.0
21.0
21.0
25.0
22.0
24.0
19.0
20.0
18.0
18.0
19.0
20.0
19.0
19.0
19.0
18.0
19.0
20.0
22.0
21.0
20.0
22.0
21.0
22.0
21.0
21.0
19.0
21.0
20.0
22.0
21.0
22.0
23.0
17.0
19.0
21.0
22.0
20.0
22.0
22.0
23.0
24.0
24.0
22.0
23.0
23.0
23.0
25.0
24.0
25.0
23.0
26.0
20.0
22.0
19.0
19.0
19.0
21.0
20.0
21.0
21.0
20.0
22.0
22.0
23.0
21.0
23.0
23.0
18.0
19.0
20.0
20.0
19.0
20.0
19.0
20.0
20.0
20.0
19.0
19.0
20.0
19.0
20.0
20.0
21.0
20.0
19.0
19.0
18.0
23.0
23.0
24.0
23.0
24.0
25.0
26.0
25.0
26.0
27.0
26.0
26.0
28.0
27.0
27.0
28.0
29.0
28.0
29.0
29.0
21.0
22.0
21.0
23.0
20.0
19.0
19.0
20.0
20.0
21.0
22.0
20.0
23.0
21.0
21.0
21.0
21.0
20.0
21.0
20.0
21.0
20.0
21.0
21.0
21.0
23.0
23.0
23.0
22.0
24.0
24.0
24.0
21.0
21.0
21.0
23.0
21.0
22.0
21.0
21.0
22.0
24.0
22.0
24.0
20.0
21.0
20.0
20.0
21.0
20.0
21.0
21.0
22.0
21.0
22.0
24.0
26.0
26.0
27.0
24.0
21.0
18.0
18.0
18.0
20.0
19.0
18.0
18.0
19.0
19.0
18.0
18.0
18.0
19.0
20.0
20.0
21.0
19.0
21.0
22.0
23.0
22.0
22.0
22.0
22.0
23.0
23.0
24.0
25.0
25.0
25.0
27.0
28.0
27.0
29.0
29.0
29.0
30.0
30.0
30.0
30.0
31.0
32.0
33.0
35.0
39.0
38.0
20.0
19.0
22.0
22.0
21.0
21.0
20.0
22.0
20.0
21.0
18.0
21.0
20.0
20.0
20.0
21.0
22.0
21.0
20.0
22.0
22.0
20.0
21.0
23.0
22.0
22.0
22.0
19.0
19.0
20.0
20.0
23.0
19.0
19.0
20.0
22.0
23.0
19.0
20.0
22.0
21.0
21.0
21.0
21.0
20.0
22.0
23.0
21.0
19.0
23.0
21.0
21.0
21.0
22.0
21.0
19.0
19.0
19.0
19.0
19.0
19.0
17.0
18.0
19.0
18.0
19.0
20.0
20.0
20.0
22.0
21.0
23.0
22.0
21.0
20.0
22.0
24.0
25.0
22.0
23.0
25.0
22.0
22.0
22.0
23.0
24.0
26.0
23.0
24.0
24.0
25.0
25.0
26.0
26.0
28.0
29.0
29.0
30.0
31.0
32.0
32.0
25.0
21.0
22.0
23.0
21.0
19.0
22.0
20.0
21.0
20.0
22.0
20.0
20.0
20.0
22.0
23.0
21.0
22.0
21.0
21.0
22.0
23.0
21.0
21.0
24.0
19.0
21.0
21.0
22.0
21.0
20.0
20.0
21.0
