Responsetime
23.0
24.0
23.0
24.0
22.0
23.0
23.0
22.0
22.0
21.0
24.0
24.0
22.0
24.0
23.0
23.0
22.0
33.0
33.0
32.0
19.0
23.0
34.0
35.0
23.0
21.0
22.0
22.0
21.0
21.0
22.0
22.0
23.0
21.0
25.0
22.0
24.0
24.0
24.0
25.0
23.0
23.0
23.0
24.0
22.0
22.0
23.0
23.0
24.0
40.0
40.0
41.0
42.0
42.0
20.0
20.0
23.0
23.0
23.0
24.0
24.0
39.0
42.0
43.0
42.0
44.0
57.0
59.0
59.0
60.0
63.0
75.0
22.0
22.0
22.0
23.0
23.0
31.0
31.0
33.0
32.0
34.0
34.0
32.0
35.0
33.0
33.0
38.0
22.0
21.0
22.0
23.0
22.0
22.0
22.0
23.0
23.0
28.0
23.0
23.0
24.0
25.0
26.0
26.0
30.0
27.0
28.0
26.0
21.0
22.0
21.0
22.0
22.0
23.0
23.0
24.0
23.0
25.0
29.0
28.0
23.0
28.0
26.0
26.0
27.0
27.0
28.0
26.0
23.0
23.0
22.0
22.0
23.0
23.0
23.0
24.0
24.0
32.0
32.0
30.0
32.0
34.0
29.0
27.0
28.0
29.0
31.0
34.0
22.0
22.0
21.0
22.0
23.0
21.0
22.0
22.0
22.0
22.0
23.0
24.0
24.0
26.0
27.0
28.0
28.0
28.0
28.0
28.0
22.0
22.0
21.0
22.0
23.0
22.0
23.0
23.0
24.0
20.0
20.0
23.0
25.0
25.0
20.0
21.0
22.0
22.0
23.0
23.0
21.0
22.0
19.0
22.0
23.0
23.0
22.0
22.0
24.0
22.0
29.0
24.0
22.0
24.0
28.0
22.0
22.0
23.0
23.0
24.0
20.0
22.0
21.0
22.0
21.0
22.0
22.0
22.0
23.0
24.0
41.0
21.0
21.0
21.0
22.0
21.0
21.0
22.0
23.0
23.0
23.0
40.0
40.0
40.0
24.0
22.0
23.0
23.0
23.0
24.0
41.0
42.0
41.0
43.0
43.0
59.0
60.0
60.0
61.0
62.0
78.0
78.0
80.0
79.0
23.0
23.0
24.0
24.0
25.0
41.0
44.0
43.0
44.0
45.0
58.0
61.0
61.0
63.0
61.0
74.0
76.0
77.0
79.0
41.0
24.0
21.0
23.0
22.0
24.0
24.0
20.0
21.0
22.0
24.0
25.0
25.0
27.0
27.0
29.0
24.0
26.0
28.0
30.0
28.0
22.0
21.0
22.0
22.0
23.0
24.0
30.0
31.0
31.0
27.0
18.0
19.0
20.0
21.0
21.0
31.0
32.0
33.0
35.0
33.0
22.0
20.0
23.0
22.0
23.0
22.0
22.0
20.0
22.0
21.0
19.0
18.0
20.0
21.0
22.0
18.0
19.0
19.0
18.0
19.0
22.0
21.0
21.0
21.0
22.0
22.0
25.0
28.0
29.0
31.0
19.0
22.0
28.0
30.0
31.0
20.0
23.0
29.0
30.0
29.0
22.0
21.0
22.0
21.0
21.0
22.0
22.0
23.0
21.0
24.0
20.0
22.0
25.0
24.0
27.0
22.0
22.0
22.0
22.0
23.0
22.0
22.0
22.0
20.0
22.0
21.0
25.0
19.0
20.0
21.0
20.0
24.0
25.0
27.0
25.0
22.0
20.0
22.0
22.0
22.0
21.0
22.0
20.0
20.0
21.0
22.0
22.0
20.0
20.0
21.0
21.0
24.0
27.0
26.0
27.0
21.0
21.0
21.0
22.0
21.0
22.0
22.0
22.0
19.0
20.0
20.0
22.0
19.0
20.0
21.0
22.0
21.0
30.0
29.0
30.0
21.0
21.0
22.0
22.0
18.0
22.0
22.0
19.0
23.0
21.0
22.0
21.0
19.0
20.0
20.0
22.0
22.0
23.0
22.0
23.0
21.0
22.0
22.0
24.0
20.0
24.0
22.0
22.0
22.0
20.0
21.0
21.0
20.0
18.0
19.0
20.0
21.0
21.0
20.0
20.0
21.0
21.0
22.0
23.0
20.0
23.0
22.0
22.0
20.0
22.0
21.0
21.0
18.0
20.0
21.0
21.0
19.0
21.0
29.0
31.0
22.0
21.0
21.0
22.0
21.0
22.0
22.0
24.0
23.0
23.0
35.0
23.0
22.0
22.0
22.0
24.0
39.0
19.0
21.0
20.0
21.0
24.0
30.0
21.0
21.0
22.0
23.0
24.0
37.0
20.0
19.0
19.0
21.0
26.0
23.0
19.0
19.0
20.0
21.0
22.0
19.0
23.0
22.0
23.0
23.0
24.0
36.0
20.0
20.0
21.0
21.0
22.0
30.0
32.0
19.0
21.0
21.0
26.0
28.0
19.0
23.0
23.0
29.0
27.0
23.0
23.0
22.0
22.0
23.0
23.0
26.0
35.0
37.0
36.0
36.0
43.0
52.0
28.0
29.0
31.0
38.0
46.0
31.0
30.0
33.0
34.0
42.0
35.0
37.0
33.0
35.0
42.0
34.0
33.0
21.0
22.0
21.0
23.0
24.0
23.0
20.0
23.0
20.0
21.0
19.0
22.0
22.0
23.0
23.0
20.0
24.0
25.0
27.0
26.0
22.0
31.0
27.0
26.0
29.0
24.0
25.0
23.0
23.0
29.0
22.0
21.0
20.0
22.0
22.0
23.0
23.0
20.0
24.0
23.0
21.0
21.0
20.0
25.0
24.0
23.0
23.0
21.0
22.0
24.0
20.0
22.0
20.0
26.0
21.0
22.0
20.0
21.0
24.0
20.0
22.0
21.0
20.0
22.0
20.0
21.0
22.0
22.0
22.0
23.0
26.0
26.0
25.0
19.0
22.0
22.0
23.0
27.0
24.0
26.0
28.0
25.0
27.0
25.0
19.0
22.0
23.0
26.0
22.0
24.0
21.0
22.0
21.0
22.0
20.0
21.0
22.0
27.0
20.0
24.0
26.0
26.0
27.0
23.0
24.0
25.0
25.0
23.0
26.0
19.0
19.0
21.0
22.0
24.0
30.0
22.0
23.0
27.0
26.0
27.0
22.0
23.0
20.0
21.0
20.0
22.0
23.0
20.0
20.0
22.0
23.0
24.0
20.0
23.0
24.0
25.0
25.0
19.0
20.0
21.0
23.0
25.0
22.0
19.0
22.0
19.0
23.0
22.0
21.0
21.0
22.0
21.0
22.0
22.0
23.0
21.0
22.0
22.0
23.0
20.0
21.0
20.0
26.0
23.0
24.0
25.0
27.0
21.0
24.0
26.0
26.0
23.0
21.0
24.0
26.0
22.0
27.0
21.0
22.0
27.0
22.0
22.0
19.0
22.0
23.0
20.0
21.0
20.0
24.0
20.0
19.0
21.0
21.0
20.0
32.0
30.0
32.0
25.0
31.0
32.0
31.0
28.0
29.0
27.0
30.0
33.0
36.0
25.0
23.0
30.0
23.0
22.0
20.0
22.0
22.0
22.0
24.0
25.0
40.0
28.0
29.0
30.0
19.0
29.0
28.0
29.0
29.0
31.0
29.0
42.0
29.0
26.0
30.0
39.0
20.0
20.0
21.0
21.0
30.0
36.0
22.0
24.0
23.0
20.0
20.0
21.0
22.0
22.0
21.0
27.0
19.0
27.0
28.0
20.0
27.0
29.0
19.0
20.0
20.0
23.0
23.0
31.0
29.0
21.0
18.0
19.0
23.0
25.0
24.0
23.0
23.0
23.0
21.0
22.0
18.0
21.0
21.0
22.0
23.0
23.0
26.0
26.0
26.0
23.0
26.0
32.0
21.0
19.0
20.0
28.0
29.0
25.0
26.0
22.0
23.0
22.0
24.0
23.0
39.0
41.0
21.0
22.0
21.0
20.0
20.0
21.0
21.0
22.0
22.0
21.0
22.0
22.0
23.0
38.0
39.0
40.0
40.0
41.0
57.0
51.0
52.0
46.0
47.0
22.0
23.0
23.0
23.0
22.0
40.0
40.0
20.0
23.0
21.0
22.0
21.0
22.0
22.0
23.0
20.0
20.0
21.0
19.0
21.0
20.0
34.0
34.0
35.0
35.0
18.0
19.0
20.0
19.0
19.0
22.0
21.0
22.0
23.0
23.0
18.0
20.0
20.0
22.0
22.0
21.0
21.0
22.0
21.0
23.0
25.0
21.0
22.0
21.0
22.0
23.0
40.0
39.0
40.0
40.0
23.0
39.0
38.0
40.0
39.0
22.0
21.0
21.0
22.0
23.0
22.0
25.0
23.0
21.0
23.0
21.0
22.0
22.0
21.0
24.0
20.0
21.0
22.0
21.0
20.0
22.0
22.0
22.0
22.0
24.0
25.0
37.0
41.0
40.0
42.0
20.0
19.0
20.0
20.0
21.0
19.0
19.0
25.0
21.0
22.0
21.0
21.0
21.0
22.0
23.0
24.0
20.0
23.0
21.0
21.0
22.0
22.0
22.0
23.0
24.0
24.0
33.0
24.0
32.0
26.0
20.0
20.0
20.0
21.0
21.0
31.0
32.0
33.0
22.0
23.0
21.0
20.0
22.0
20.0
22.0
22.0
22.0
22.0
22.0
23.0
22.0
22.0
22.0
23.0
23.0
23.0
38.0
39.0
39.0
40.0
33.0
44.0
43.0
43.0
44.0
34.0
45.0
46.0
22.0
23.0
22.0
22.0
22.0
23.0
21.0
23.0
20.0
20.0
20.0
20.0
22.0
23.0
23.0
22.0
23.0
23.0
25.0
27.0
26.0
26.0
28.0
30.0
26.0
26.0
27.0
29.0
28.0
31.0
22.0
22.0
20.0
19.0
22.0
20.0
22.0
22.0
21.0
20.0
20.0
18.0
20.0
20.0
20.0
22.0
22.0
23.0
21.0
19.0
21.0
19.0
20.0
22.0
21.0
23.0
24.0
23.0
18.0
18.0
21.0
22.0
19.0
19.0
19.0
21.0
21.0
22.0
20.0
21.0
22.0
21.0
19.0
23.0
22.0
23.0
22.0
23.0
26.0
27.0
24.0
25.0
26.0
25.0
26.0
29.0
30.0
29.0
27.0
22.0
22.0
22.0
19.0
19.0
21.0
20.0
20.0
22.0
20.0
20.0
20.0
20.0
22.0
23.0
23.0
21.0
22.0
22.0
21.0
25.0
24.0
27.0
28.0
22.0
25.0
21.0
22.0
23.0
18.0
20.0
22.0
23.0
22.0
